s,p,o,weight,model,
ex:person_118,ex:hasPossibleIssuers,ex:issuer_88,1.0,
ex:person_126,ex:hasPossibleIssuers,ex:issuer_88,1.0,
ex:person_140,ex:hasPossibleIssuers,ex:issuer_88,1.0,
ex:person_140,ex:hasPossibleIssuers,ex:issuer_93,1.0,
ex:person_141,ex:hasPossibleIssuers,ex:issuer_88,1.0,
ex:person_141,ex:hasPossibleIssuers,ex:issuer_94,1.0,
ex:person_141,ex:hasPossibleIssuers,ex:issuer_288,1.0,
ex:coin_16172,nmo:hasIssuer,ex:issuer_88,1.0,
ex:coin_16172,nmo:hasPortrait,ex:person_17,1.0,
ex:coin_16172,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_16683,nmo:hasIssuer,ex:issuer_88,1.0,
ex:coin_16683,nmo:hasPortrait,ex:person_19,1.0,
ex:coin_16683,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_16826,nmo:hasIssuer,ex:issuer_88,1.0,
ex:coin_16826,nmo:hasPortrait,ex:person_118,1.0,
ex:coin_16826,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_18457,nmo:hasIssuer,ex:issuer_88,1.0,
ex:coin_18457,nmo:hasPortrait,ex:person_17,1.0,
ex:coin_18457,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_18630,nmo:hasIssuer,ex:issuer_88,1.0,
ex:coin_18630,nmo:hasPortrait,ex:person_17,1.0,
ex:coin_18630,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_18390,nmo:hasIssuer,ex:issuer_100,1.0,
ex:coin_18390,nmo:hasPortrait,ex:person_188,1.0,
ex:coin_18390,nmo:hasPortrait,ex:uncertain,1.0,
ex:person_188,ex:hasPossibleIssuers,ex:issuer_100,1.0,
ex:issuer_100,ex:inPossibleIssuersOf,ex:person_22,1.0,
ex:issuer_100,ex:inPossibleIssuersOf,ex:person_23,1.0,
ex:issuer_100,ex:inPossibleIssuersOf,ex:person_127,1.0,
ex:issuer_100,ex:inPossibleIssuersOf,ex:person_136,1.0,
ex:issuer_100,ex:inPossibleIssuersOf,ex:person_148,1.0,
ex:issuer_100,ex:inPossibleIssuersOf,ex:person_162,1.0,
ex:issuer_100,ex:inPossibleIssuersOf,ex:person_188,1.0,
ex:person_22,ex:hasPossibleIssuers,ex:issuer_100,1.0,
ex:person_23,ex:hasPossibleIssuers,ex:issuer_100,1.0,
ex:person_127,ex:hasPossibleIssuers,ex:issuer_100,1.0,
ex:person_127,ex:hasPossibleIssuers,ex:issuer_103,1.0,
ex:person_136,ex:hasPossibleIssuers,ex:issuer_100,1.0,
ex:person_136,ex:hasPossibleIssuers,ex:issuer_103,1.0,
ex:person_148,ex:hasPossibleIssuers,ex:issuer_97,1.0,
ex:person_148,ex:hasPossibleIssuers,ex:issuer_100,1.0,
ex:person_148,ex:hasPossibleIssuers,ex:issuer_288,1.0,
ex:person_162,ex:hasPossibleIssuers,ex:issuer_100,1.0,
ex:person_162,ex:hasPossibleIssuers,ex:issuer_231,1.0,
ex:coin_12944,nmo:hasIssuer,ex:issuer_102,1.0,
ex:coin_12944,nmo:hasPortrait,ex:person_47,1.0,
ex:coin_12944,nmo:hasPortrait,ex:uncertain,1.0,
ex:person_47,ex:hasPossibleIssuers,ex:issuer_102,1.0,
ex:issuer_102,ex:inPossibleIssuersOf,ex:person_47,1.0,
ex:issuer_102,ex:inPossibleIssuersOf,ex:person_110,1.0,
ex:issuer_102,ex:inPossibleIssuersOf,ex:person_113,1.0,
ex:issuer_102,ex:inPossibleIssuersOf,ex:person_170,1.0,
ex:issuer_102,ex:inPossibleIssuersOf,ex:person_171,1.0,
ex:issuer_102,ex:inPossibleIssuersOf,ex:person_194,1.0,
ex:person_110,ex:hasPossibleIssuers,ex:issuer_102,1.0,
ex:person_113,ex:hasPossibleIssuers,ex:issuer_102,1.0,
ex:person_170,ex:hasPossibleIssuers,ex:issuer_102,1.0,
ex:person_171,ex:hasPossibleIssuers,ex:issuer_102,1.0,
ex:person_194,ex:hasPossibleIssuers,ex:issuer_102,1.0,
ex:person_194,ex:hasPossibleIssuers,ex:issuer_103,1.0,
ex:coin_42775,nmo:hasIssuer,ex:issuer_102,1.0,
ex:coin_42775,nmo:hasPortrait,ex:person_47,1.0,
ex:coin_42775,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_18176,nmo:hasIssuer,ex:issuer_103,1.0,
ex:coin_18176,nmo:hasPortrait,ex:person_25,1.0,
ex:coin_18176,nmo:hasPortrait,ex:uncertain,1.0,
ex:person_25,ex:hasPossibleIssuers,ex:issuer_103,1.0,
ex:issuer_103,ex:inPossibleIssuersOf,ex:person_25,1.0,
ex:issuer_103,ex:inPossibleIssuersOf,ex:person_127,1.0,
ex:issuer_103,ex:inPossibleIssuersOf,ex:person_128,1.0,
ex:issuer_103,ex:inPossibleIssuersOf,ex:person_136,1.0,
ex:issuer_103,ex:inPossibleIssuersOf,ex:person_149,1.0,
ex:issuer_103,ex:inPossibleIssuersOf,ex:person_191,1.0,
ex:issuer_103,ex:inPossibleIssuersOf,ex:person_194,1.0,
ex:person_128,ex:hasPossibleIssuers,ex:issuer_103,1.0,
ex:person_149,ex:hasPossibleIssuers,ex:issuer_103,1.0,
ex:person_149,ex:hasPossibleIssuers,ex:issuer_288,1.0,
ex:person_191,ex:hasPossibleIssuers,ex:issuer_103,1.0,
ex:coin_7923,nmo:hasIssuer,ex:issuer_113,1.0,
ex:coin_7923,nmo:hasPortrait,ex:person_57,1.0,
ex:coin_7923,nmo:hasPortrait,ex:uncertain,1.0,
ex:person_57,ex:hasPossibleIssuers,ex:issuer_113,1.0,
ex:issuer_113,ex:inPossibleIssuersOf,ex:person_57,1.0,
ex:coin_5853,nmo:hasIssuer,ex:issuer_119,1.0,
ex:coin_5853,nmo:hasPortrait,ex:person_29,1.0,
ex:coin_5853,nmo:hasPortrait,ex:uncertain,1.0,
ex:person_29,ex:hasPossibleIssuers,ex:issuer_119,1.0,
ex:issuer_119,ex:inPossibleIssuersOf,ex:person_29,1.0,
ex:coin_10196,nmo:hasIssuer,ex:issuer_119,1.0,
ex:coin_10196,nmo:hasPortrait,ex:person_29,1.0,
ex:coin_10196,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_28983,nmo:hasIssuer,ex:issuer_119,1.0,
ex:coin_28983,nmo:hasPortrait,ex:person_29,1.0,
ex:coin_28983,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_29057,nmo:hasIssuer,ex:issuer_119,1.0,
ex:coin_29057,nmo:hasPortrait,ex:person_29,1.0,
