s,o,p
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_28444,ex:issuer_154,nmo:hasIssuer
ex:coin_28444,ex:issuer_131,nmo:hasIssuer
ex:coin_28444,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_28485,ex:issuer_131,nmo:hasIssuer
ex:coin_28485,ex:issuer_154,nmo:hasIssuer
ex:coin_28485,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_28495,ex:issuer_131,nmo:hasIssuer
ex:coin_28495,ex:issuer_154,nmo:hasIssuer
ex:coin_28495,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_28496,ex:issuer_154,nmo:hasIssuer
ex:coin_28496,ex:issuer_131,nmo:hasIssuer
ex:coin_28496,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_28859,ex:issuer_154,nmo:hasIssuer
ex:coin_28859,ex:issuer_131,nmo:hasIssuer
ex:coin_28859,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_28879,ex:issuer_131,nmo:hasIssuer
ex:coin_28879,ex:issuer_154,nmo:hasIssuer
ex:coin_28879,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_28880,ex:issuer_154,nmo:hasIssuer
ex:coin_28880,ex:issuer_131,nmo:hasIssuer
ex:coin_28880,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_28898,ex:issuer_154,nmo:hasIssuer
ex:coin_28898,ex:issuer_131,nmo:hasIssuer
ex:coin_28898,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_28899,ex:issuer_131,nmo:hasIssuer
ex:coin_28899,ex:issuer_154,nmo:hasIssuer
ex:coin_28899,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_28900,ex:issuer_154,nmo:hasIssuer
ex:coin_28900,ex:issuer_131,nmo:hasIssuer
ex:coin_28900,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_28901,ex:issuer_131,nmo:hasIssuer
ex:coin_28901,ex:issuer_154,nmo:hasIssuer
ex:coin_28901,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_28989,ex:issuer_131,nmo:hasIssuer
ex:coin_28989,ex:issuer_154,nmo:hasIssuer
ex:coin_28989,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_28990,ex:issuer_154,nmo:hasIssuer
ex:coin_28990,ex:issuer_131,nmo:hasIssuer
ex:coin_28990,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_28991,ex:issuer_131,nmo:hasIssuer
ex:coin_28991,ex:issuer_154,nmo:hasIssuer
ex:coin_28991,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_29072,ex:issuer_154,nmo:hasIssuer
ex:coin_29072,ex:issuer_131,nmo:hasIssuer
ex:coin_29072,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_29216,ex:issuer_131,nmo:hasIssuer
ex:coin_29216,ex:issuer_154,nmo:hasIssuer
ex:coin_29216,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_29264,ex:issuer_131,nmo:hasIssuer
ex:coin_29264,ex:issuer_154,nmo:hasIssuer
ex:coin_29264,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_29304,ex:issuer_131,nmo:hasIssuer
ex:coin_29304,ex:issuer_152,nmo:hasIssuer
ex:coin_29304,ex:person_36,nmo:hasPortrait
ex:person_36,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:issuer_152,ex:person_36,ex:inPossibleIssuersOf
ex:issuer_152,ex:person_39,ex:inPossibleIssuersOf
ex:issuer_152,ex:person_40,ex:inPossibleIssuersOf
ex:issuer_152,ex:person_41,ex:inPossibleIssuersOf
ex:issuer_152,ex:person_43,ex:inPossibleIssuersOf
ex:coin_29532,ex:issuer_131,nmo:hasIssuer
ex:coin_29532,ex:issuer_154,nmo:hasIssuer
ex:coin_29532,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_29624,ex:issuer_131,nmo:hasIssuer
ex:coin_29624,ex:issuer_154,nmo:hasIssuer
ex:coin_29624,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_29681,ex:issuer_154,nmo:hasIssuer
ex:coin_29681,ex:issuer_131,nmo:hasIssuer
ex:coin_29681,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_29682,ex:issuer_131,nmo:hasIssuer
ex:coin_29682,ex:issuer_154,nmo:hasIssuer
ex:coin_29682,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_29831,ex:issuer_131,nmo:hasIssuer
ex:coin_29831,ex:issuer_154,nmo:hasIssuer
ex:coin_29831,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_29927,ex:issuer_131,nmo:hasIssuer
ex:coin_29927,ex:issuer_154,nmo:hasIssuer
ex:coin_29927,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_29997,ex:issuer_131,nmo:hasIssuer
ex:coin_29997,ex:issuer_154,nmo:hasIssuer
ex:coin_29997,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_30007,ex:issuer_154,nmo:hasIssuer
ex:coin_30007,ex:issuer_131,nmo:hasIssuer
ex:coin_30007,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_30010,ex:issuer_131,nmo:hasIssuer
ex:coin_30010,ex:issuer_154,nmo:hasIssuer
ex:coin_30010,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_30011,ex:issuer_154,nmo:hasIssuer
ex:coin_30011,ex:issuer_131,nmo:hasIssuer
ex:coin_30011,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_30014,ex:issuer_131,nmo:hasIssuer
ex:coin_30014,ex:issuer_154,nmo:hasIssuer
ex:coin_30014,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_30016,ex:issuer_154,nmo:hasIssuer
ex:coin_30016,ex:issuer_131,nmo:hasIssuer
ex:coin_30016,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_30017,ex:issuer_131,nmo:hasIssuer
ex:coin_30017,ex:issuer_154,nmo:hasIssuer
ex:coin_30017,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_30033,ex:issuer_131,nmo:hasIssuer
ex:coin_30033,ex:issuer_154,nmo:hasIssuer
ex:coin_30033,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_30034,ex:issuer_154,nmo:hasIssuer
ex:coin_30034,ex:issuer_131,nmo:hasIssuer
ex:coin_30034,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_30096,ex:issuer_154,nmo:hasIssuer
ex:coin_30096,ex:issuer_131,nmo:hasIssuer
ex:coin_30096,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_30107,ex:issuer_154,nmo:hasIssuer
ex:coin_30107,ex:issuer_131,nmo:hasIssuer
ex:coin_30107,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_30131,ex:issuer_131,nmo:hasIssuer
ex:coin_30131,ex:issuer_154,nmo:hasIssuer
ex:coin_30131,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_30143,ex:issuer_131,nmo:hasIssuer
ex:coin_30143,ex:issuer_154,nmo:hasIssuer
ex:coin_30143,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_30209,ex:issuer_154,nmo:hasIssuer
ex:coin_30209,ex:issuer_131,nmo:hasIssuer
ex:coin_30209,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_30255,ex:issuer_131,nmo:hasIssuer
ex:coin_30255,ex:issuer_154,nmo:hasIssuer
ex:coin_30255,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_30288,ex:issuer_131,nmo:hasIssuer
ex:coin_30288,ex:issuer_154,nmo:hasIssuer
ex:coin_30288,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_30294,ex:issuer_131,nmo:hasIssuer
ex:coin_30294,ex:issuer_154,nmo:hasIssuer
ex:coin_30294,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_30333,ex:issuer_131,nmo:hasIssuer
ex:coin_30333,ex:issuer_154,nmo:hasIssuer
ex:coin_30333,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_30341,ex:issuer_131,nmo:hasIssuer
ex:coin_30341,ex:issuer_154,nmo:hasIssuer
ex:coin_30341,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_30401,ex:issuer_154,nmo:hasIssuer
ex:coin_30401,ex:issuer_131,nmo:hasIssuer
ex:coin_30401,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_30436,ex:issuer_131,nmo:hasIssuer
ex:coin_30436,ex:issuer_154,nmo:hasIssuer
ex:coin_30436,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_30510,ex:issuer_131,nmo:hasIssuer
ex:coin_30510,ex:issuer_154,nmo:hasIssuer
ex:coin_30510,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_30567,ex:issuer_131,nmo:hasIssuer
ex:coin_30567,ex:issuer_152,nmo:hasIssuer
ex:coin_30567,ex:person_36,nmo:hasPortrait
ex:person_36,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:issuer_152,ex:person_36,ex:inPossibleIssuersOf
ex:issuer_152,ex:person_39,ex:inPossibleIssuersOf
ex:issuer_152,ex:person_40,ex:inPossibleIssuersOf
ex:issuer_152,ex:person_41,ex:inPossibleIssuersOf
ex:issuer_152,ex:person_43,ex:inPossibleIssuersOf
ex:coin_30723,ex:issuer_131,nmo:hasIssuer
ex:coin_30723,ex:issuer_154,nmo:hasIssuer
ex:coin_30723,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_30758,ex:issuer_154,nmo:hasIssuer
ex:coin_30758,ex:issuer_131,nmo:hasIssuer
ex:coin_30758,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_30866,ex:issuer_131,nmo:hasIssuer
ex:coin_30866,ex:issuer_154,nmo:hasIssuer
ex:coin_30866,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_30939,ex:issuer_154,nmo:hasIssuer
ex:coin_30939,ex:issuer_131,nmo:hasIssuer
ex:coin_30939,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_30959,ex:issuer_154,nmo:hasIssuer
ex:coin_30959,ex:issuer_131,nmo:hasIssuer
ex:coin_30959,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_31177,ex:issuer_131,nmo:hasIssuer
ex:coin_31177,ex:issuer_154,nmo:hasIssuer
ex:coin_31177,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_31181,ex:issuer_131,nmo:hasIssuer
ex:coin_31181,ex:issuer_154,nmo:hasIssuer
ex:coin_31181,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_31189,ex:issuer_154,nmo:hasIssuer
ex:coin_31189,ex:issuer_131,nmo:hasIssuer
ex:coin_31189,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_31190,ex:issuer_131,nmo:hasIssuer
ex:coin_31190,ex:issuer_154,nmo:hasIssuer
ex:coin_31190,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_31206,ex:issuer_154,nmo:hasIssuer
ex:coin_31206,ex:issuer_131,nmo:hasIssuer
ex:coin_31206,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_31207,ex:issuer_131,nmo:hasIssuer
ex:coin_31207,ex:issuer_154,nmo:hasIssuer
ex:coin_31207,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_31208,ex:issuer_154,nmo:hasIssuer
ex:coin_31208,ex:issuer_131,nmo:hasIssuer
ex:coin_31208,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_31223,ex:issuer_131,nmo:hasIssuer
ex:coin_31223,ex:issuer_154,nmo:hasIssuer
ex:coin_31223,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_31226,ex:issuer_131,nmo:hasIssuer
ex:coin_31226,ex:issuer_154,nmo:hasIssuer
ex:coin_31226,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_31227,ex:issuer_131,nmo:hasIssuer
ex:coin_31227,ex:issuer_152,nmo:hasIssuer
ex:coin_31227,ex:person_36,nmo:hasPortrait
ex:person_36,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:issuer_152,ex:person_36,ex:inPossibleIssuersOf
ex:issuer_152,ex:person_39,ex:inPossibleIssuersOf
ex:issuer_152,ex:person_40,ex:inPossibleIssuersOf
ex:issuer_152,ex:person_41,ex:inPossibleIssuersOf
ex:issuer_152,ex:person_43,ex:inPossibleIssuersOf
ex:coin_31229,ex:issuer_154,nmo:hasIssuer
ex:coin_31229,ex:issuer_131,nmo:hasIssuer
ex:coin_31229,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_31249,ex:issuer_131,nmo:hasIssuer
ex:coin_31249,ex:issuer_154,nmo:hasIssuer
ex:coin_31249,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_31269,ex:issuer_131,nmo:hasIssuer
ex:coin_31269,ex:issuer_154,nmo:hasIssuer
ex:coin_31269,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_31299,ex:issuer_131,nmo:hasIssuer
ex:coin_31299,ex:issuer_154,nmo:hasIssuer
ex:coin_31299,ex:person_41,nmo:hasPortrait
